Tipo de Rede;Tipo de Monitoramento;Tipo;Data;Hora;Código Estação;Nome Estação;Parâmetro;Unidade Medida;Valor;Média Móvel;Válido;Dt. Amostragem;Dt. Instalação;Dt. Retirada;Concentração;Taxa;DataHora
A;CETESB;Dados Primários;10/05/2019;02:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;8;-;Sim;-;-;-;-;-;10/05/2019 02:00
A;CETESB;Dados Primários;10/05/2019;03:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;6;-;Sim;-;-;-;-;-;10/05/2019 03:00
A;CETESB;Dados Primários;10/05/2019;04:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;4;-;Sim;-;-;-;-;-;10/05/2019 04:00
A;CETESB;Dados Primários;10/05/2019;05:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;11;-;Sim;-;-;-;-;-;10/05/2019 05:00
A;CETESB;Dados Primários;10/05/2019;06:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;5;-;Sim;-;-;-;-;-;10/05/2019 06:00
A;CETESB;Dados Primários;10/05/2019;07:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;25;-;Sim;-;-;-;-;-;10/05/2019 07:00
A;CETESB;Dados Primários;10/05/2019;08:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;25;-;Sim;-;-;-;-;-;10/05/2019 08:00
A;CETESB;Dados Primários;10/05/2019;09:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;24;-;Sim;-;-;-;-;-;10/05/2019 09:00
A;CETESB;Dados Primários;10/05/2019;10:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;23;-;Sim;-;-;-;-;-;10/05/2019 10:00
A;CETESB;Dados Primários;10/05/2019;11:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;28;-;Sim;-;-;-;-;-;10/05/2019 11:00
A;CETESB;Dados Primários;10/05/2019;12:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;39;-;Sim;-;-;-;-;-;10/05/2019 12:00
A;CETESB;Dados Primários;10/05/2019;13:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;54;-;Sim;-;-;-;-;-;10/05/2019 13:00
A;CETESB;Dados Primários;10/05/2019;14:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;70;-;Sim;-;-;-;-;-;10/05/2019 14:00
A;CETESB;Dados Primários;10/05/2019;15:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;78;-;Sim;-;-;-;-;-;10/05/2019 15:00
A;CETESB;Dados Primários;10/05/2019;16:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;85;-;Sim;-;-;-;-;-;10/05/2019 16:00
A;CETESB;Dados Primários;10/05/2019;17:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;70;-;Sim;-;-;-;-;-;10/05/2019 17:00
A;CETESB;Dados Primários;10/05/2019;18:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;55;-;Sim;-;-;-;-;-;10/05/2019 18:00
A;CETESB;Dados Primários;10/05/2019;19:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;58;-;Sim;-;-;-;-;-;10/05/2019 19:00
A;CETESB;Dados Primários;10/05/2019;20:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;50;-;Sim;-;-;-;-;-;10/05/2019 20:00
A;CETESB;Dados Primários;10/05/2019;21:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;51;-;Sim;-;-;-;-;-;10/05/2019 21:00
A;CETESB;Dados Primários;10/05/2019;22:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;42;-;Sim;-;-;-;-;-;10/05/2019 22:00
A;CETESB;Dados Primários;10/05/2019;23:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;35;-;Sim;-;-;-;-;-;10/05/2019 23:00
A;CETESB;Dados Primários;10/05/2019;24:00:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;24;-;Sim;-;-;-;-;-;10/05/2019 00:00
A;CETESB;Dados Primários;11/05/2019;01:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;25;-;Sim;-;-;-;-;-;11/05/2019 01:00
A;CETESB;Dados Primários;11/05/2019;02:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;28;-;Sim;-;-;-;-;-;11/05/2019 02:00
A;CETESB;Dados Primários;11/05/2019;03:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;29;-;Sim;-;-;-;-;-;11/05/2019 03:00
A;CETESB;Dados Primários;11/05/2019;04:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;30;-;Sim;-;-;-;-;-;11/05/2019 04:00
A;CETESB;Dados Primários;11/05/2019;05:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;30;-;Sim;-;-;-;-;-;11/05/2019 05:00
A;CETESB;Dados Primários;11/05/2019;06:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;28;-;Sim;-;-;-;-;-;11/05/2019 06:00
A;CETESB;Dados Primários;11/05/2019;07:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;27;-;Sim;-;-;-;-;-;11/05/2019 07:00
A;CETESB;Dados Primários;11/05/2019;08:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;25;-;Sim;-;-;-;-;-;11/05/2019 08:00
A;CETESB;Dados Primários;11/05/2019;09:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;25;-;Sim;-;-;-;-;-;11/05/2019 09:00
A;CETESB;Dados Primários;11/05/2019;10:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;33;-;Sim;-;-;-;-;-;11/05/2019 10:00
A;CETESB;Dados Primários;11/05/2019;11:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;39;-;Sim;-;-;-;-;-;11/05/2019 11:00
A;CETESB;Dados Primários;11/05/2019;12:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;51;-;Sim;-;-;-;-;-;11/05/2019 12:00
A;CETESB;Dados Primários;11/05/2019;13:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;65;-;Sim;-;-;-;-;-;11/05/2019 13:00
A;CETESB;Dados Primários;11/05/2019;14:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;77;-;Sim;-;-;-;-;-;11/05/2019 14:00
A;CETESB;Dados Primários;11/05/2019;15:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;80;-;Sim;-;-;-;-;-;11/05/2019 15:00
A;CETESB;Dados Primários;11/05/2019;16:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;67;-;Sim;-;-;-;-;-;11/05/2019 16:00
A;CETESB;Dados Primários;11/05/2019;17:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;68;-;Sim;-;-;-;-;-;11/05/2019 17:00
A;CETESB;Dados Primários;11/05/2019;18:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;74;-;Sim;-;-;-;-;-;11/05/2019 18:00
A;CETESB;Dados Primários;11/05/2019;19:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;70;-;Sim;-;-;-;-;-;11/05/2019 19:00
A;CETESB;Dados Primários;11/05/2019;20:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;41;-;Sim;-;-;-;-;-;11/05/2019 20:00
A;CETESB;Dados Primários;11/05/2019;21:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;37;-;Sim;-;-;-;-;-;11/05/2019 21:00
A;CETESB;Dados Primários;11/05/2019;22:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;44;-;Sim;-;-;-;-;-;11/05/2019 22:00
A;CETESB;Dados Primários;11/05/2019;23:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;31;-;Sim;-;-;-;-;-;11/05/2019 23:00
A;CETESB;Dados Primários;11/05/2019;24:00:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;33;-;Sim;-;-;-;-;-;11/05/2019 00:00
A;CETESB;Dados Primários;12/05/2019;01:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;20;-;Sim;-;-;-;-;-;12/05/2019 01:00
A;CETESB;Dados Primários;12/05/2019;02:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;24;-;Sim;-;-;-;-;-;12/05/2019 02:00
A;CETESB;Dados Primários;12/05/2019;03:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;26;-;Sim;-;-;-;-;-;12/05/2019 03:00
A;CETESB;Dados Primários;12/05/2019;04:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;24;-;Sim;-;-;-;-;-;12/05/2019 04:00
A;CETESB;Dados Primários;12/05/2019;05:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;26;-;Sim;-;-;-;-;-;12/05/2019 05:00
A;CETESB;Dados Primários;12/05/2019;06:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;33;-;Sim;-;-;-;-;-;12/05/2019 06:00
A;CETESB;Dados Primários;12/05/2019;07:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;28;-;Sim;-;-;-;-;-;12/05/2019 07:00
A;CETESB;Dados Primários;12/05/2019;08:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;18;-;Sim;-;-;-;-;-;12/05/2019 08:00
A;CETESB;Dados Primários;12/05/2019;09:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;11;-;Sim;-;-;-;-;-;12/05/2019 09:00
A;CETESB;Dados Primários;12/05/2019;10:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;26;-;Sim;-;-;-;-;-;12/05/2019 10:00
A;CETESB;Dados Primários;12/05/2019;11:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;44;-;Sim;-;-;-;-;-;12/05/2019 11:00
A;CETESB;Dados Primários;12/05/2019;12:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;57;-;Sim;-;-;-;-;-;12/05/2019 12:00
A;CETESB;Dados Primários;12/05/2019;13:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;59;-;Sim;-;-;-;-;-;12/05/2019 13:00
A;CETESB;Dados Primários;12/05/2019;14:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;59;-;Sim;-;-;-;-;-;12/05/2019 14:00
A;CETESB;Dados Primários;12/05/2019;15:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;63;-;Sim;-;-;-;-;-;12/05/2019 15:00
A;CETESB;Dados Primários;12/05/2019;16:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;55;-;Sim;-;-;-;-;-;12/05/2019 16:00
A;CETESB;Dados Primários;12/05/2019;17:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;36;-;Sim;-;-;-;-;-;12/05/2019 17:00
A;CETESB;Dados Primários;12/05/2019;18:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;25;-;Sim;-;-;-;-;-;12/05/2019 18:00
A;CETESB;Dados Primários;12/05/2019;19:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;23;-;Sim;-;-;-;-;-;12/05/2019 19:00
A;CETESB;Dados Primários;12/05/2019;20:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;21;-;Sim;-;-;-;-;-;12/05/2019 20:00
A;CETESB;Dados Primários;12/05/2019;21:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;19;-;Sim;-;-;-;-;-;12/05/2019 21:00
A;CETESB;Dados Primários;12/05/2019;22:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;23;-;Sim;-;-;-;-;-;12/05/2019 22:00
A;CETESB;Dados Primários;12/05/2019;23:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;18;-;Sim;-;-;-;-;-;12/05/2019 23:00
A;CETESB;Dados Primários;12/05/2019;24:00:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;13;-;Sim;-;-;-;-;-;12/05/2019 00:00
A;CETESB;Dados Primários;13/05/2019;01:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;14;-;Sim;-;-;-;-;-;13/05/2019 01:00
A;CETESB;Dados Primários;13/05/2019;02:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;17;-;Sim;-;-;-;-;-;13/05/2019 02:00
A;CETESB;Dados Primários;13/05/2019;03:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;9;-;Sim;-;-;-;-;-;13/05/2019 03:00
A;CETESB;Dados Primários;13/05/2019;04:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;12;-;Sim;-;-;-;-;-;13/05/2019 04:00
A;CETESB;Dados Primários;13/05/2019;05:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;16;-;Sim;-;-;-;-;-;13/05/2019 05:00
A;CETESB;Dados Primários;13/05/2019;06:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;20;-;Sim;-;-;-;-;-;13/05/2019 06:00
A;CETESB;Dados Primários;13/05/2019;07:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;18;-;Sim;-;-;-;-;-;13/05/2019 07:00
A;CETESB;Dados Primários;13/05/2019;08:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;3;-;Sim;-;-;-;-;-;13/05/2019 08:00
A;CETESB;Dados Primários;13/05/2019;09:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;5;-;Sim;-;-;-;-;-;13/05/2019 09:00
A;CETESB;Dados Primários;13/05/2019;10:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;14;-;Sim;-;-;-;-;-;13/05/2019 10:00
A;CETESB;Dados Primários;13/05/2019;11:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;22;-;Sim;-;-;-;-;-;13/05/2019 11:00
A;CETESB;Dados Primários;13/05/2019;12:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;39;-;Sim;-;-;-;-;-;13/05/2019 12:00
A;CETESB;Dados Primários;13/05/2019;13:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;48;-;Sim;-;-;-;-;-;13/05/2019 13:00
A;CETESB;Dados Primários;13/05/2019;14:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;66;-;Sim;-;-;-;-;-;13/05/2019 14:00
A;CETESB;Dados Primários;13/05/2019;15:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;83;-;Sim;-;-;-;-;-;13/05/2019 15:00
A;CETESB;Dados Primários;16/05/2019;09:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;0;-;Sim;-;-;-;-;-;16/05/2019 09:00
A;CETESB;Dados Primários;16/05/2019;12:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;26;-;Sim;-;-;-;-;-;16/05/2019 12:00
A;CETESB;Dados Primários;16/05/2019;13:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;22;-;Sim;-;-;-;-;-;16/05/2019 13:00
A;CETESB;Dados Primários;16/05/2019;14:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;20;-;Sim;-;-;-;-;-;16/05/2019 14:00
A;CETESB;Dados Primários;16/05/2019;15:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;25;-;Sim;-;-;-;-;-;16/05/2019 15:00
A;CETESB;Dados Primários;16/05/2019;16:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;19;-;Sim;-;-;-;-;-;16/05/2019 16:00
A;CETESB;Dados Primários;16/05/2019;17:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;16;-;Sim;-;-;-;-;-;16/05/2019 17:00
A;CETESB;Dados Primários;16/05/2019;18:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;12;-;Sim;-;-;-;-;-;16/05/2019 18:00
A;CETESB;Dados Primários;16/05/2019;19:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;10;-;Sim;-;-;-;-;-;16/05/2019 19:00
A;CETESB;Dados Primários;16/05/2019;20:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;21;-;Sim;-;-;-;-;-;16/05/2019 20:00
A;CETESB;Dados Primários;16/05/2019;21:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;25;-;Sim;-;-;-;-;-;16/05/2019 21:00
A;CETESB;Dados Primários;16/05/2019;22:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;19;-;Sim;-;-;-;-;-;16/05/2019 22:00
A;CETESB;Dados Primários;16/05/2019;23:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;19;-;Sim;-;-;-;-;-;16/05/2019 23:00
A;CETESB;Dados Primários;16/05/2019;24:00:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;17;-;Sim;-;-;-;-;-;16/05/2019 00:00
A;CETESB;Dados Primários;17/05/2019;01:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;19;-;Sim;-;-;-;-;-;17/05/2019 01:00
A;CETESB;Dados Primários;17/05/2019;02:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;20;-;Sim;-;-;-;-;-;17/05/2019 02:00
A;CETESB;Dados Primários;17/05/2019;03:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;20;-;Sim;-;-;-;-;-;17/05/2019 03:00
A;CETESB;Dados Primários;17/05/2019;04:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;23;-;Sim;-;-;-;-;-;17/05/2019 04:00
A;CETESB;Dados Primários;17/05/2019;05:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;18;-;Sim;-;-;-;-;-;17/05/2019 05:00
A;CETESB;Dados Primários;17/05/2019;06:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;18;-;Sim;-;-;-;-;-;17/05/2019 06:00
A;CETESB;Dados Primários;17/05/2019;07:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;12;-;Sim;-;-;-;-;-;17/05/2019 07:00
A;CETESB;Dados Primários;17/05/2019;08:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;9;-;Sim;-;-;-;-;-;17/05/2019 08:00
A;CETESB;Dados Primários;17/05/2019;09:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;12;-;Sim;-;-;-;-;-;17/05/2019 09:00
A;CETESB;Dados Primários;17/05/2019;10:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;11;-;Sim;-;-;-;-;-;17/05/2019 10:00
A;CETESB;Dados Primários;17/05/2019;11:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;12;-;Sim;-;-;-;-;-;17/05/2019 11:00
A;CETESB;Dados Primários;17/05/2019;12:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;20;-;Sim;-;-;-;-;-;17/05/2019 12:00
A;CETESB;Dados Primários;17/05/2019;13:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;29;-;Sim;-;-;-;-;-;17/05/2019 13:00
A;CETESB;Dados Primários;17/05/2019;14:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;27;-;Sim;-;-;-;-;-;17/05/2019 14:00
A;CETESB;Dados Primários;17/05/2019;15:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;23;-;Sim;-;-;-;-;-;17/05/2019 15:00
A;CETESB;Dados Primários;17/05/2019;16:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;22;-;Sim;-;-;-;-;-;17/05/2019 16:00
A;CETESB;Dados Primários;17/05/2019;17:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;9;-;Sim;-;-;-;-;-;17/05/2019 17:00
A;CETESB;Dados Primários;17/05/2019;18:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;1;-;Sim;-;-;-;-;-;17/05/2019 18:00
A;CETESB;Dados Primários;17/05/2019;19:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;0;-;Sim;-;-;-;-;-;17/05/2019 19:00
A;CETESB;Dados Primários;17/05/2019;20:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;0;-;Sim;-;-;-;-;-;17/05/2019 20:00
A;CETESB;Dados Primários;17/05/2019;21:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;0;-;Sim;-;-;-;-;-;17/05/2019 21:00
A;CETESB;Dados Primários;17/05/2019;22:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;0;-;Sim;-;-;-;-;-;17/05/2019 22:00
A;CETESB;Dados Primários;17/05/2019;23:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;0;-;Sim;-;-;-;-;-;17/05/2019 23:00
A;CETESB;Dados Primários;17/05/2019;24:00:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;0;-;Sim;-;-;-;-;-;17/05/2019 00:00
A;CETESB;Dados Primários;18/05/2019;01:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;0;-;Sim;-;-;-;-;-;18/05/2019 01:00
A;CETESB;Dados Primários;18/05/2019;02:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;3;-;Sim;-;-;-;-;-;18/05/2019 02:00
A;CETESB;Dados Primários;18/05/2019;03:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;4;-;Sim;-;-;-;-;-;18/05/2019 03:00
A;CETESB;Dados Primários;18/05/2019;04:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;14;-;Sim;-;-;-;-;-;18/05/2019 04:00
A;CETESB;Dados Primários;18/05/2019;05:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;15;-;Sim;-;-;-;-;-;18/05/2019 05:00
A;CETESB;Dados Primários;18/05/2019;06:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;15;-;Sim;-;-;-;-;-;18/05/2019 06:00
A;CETESB;Dados Primários;18/05/2019;07:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;8;-;Sim;-;-;-;-;-;18/05/2019 07:00
A;CETESB;Dados Primários;18/05/2019;08:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;8;-;Sim;-;-;-;-;-;18/05/2019 08:00
A;CETESB;Dados Primários;18/05/2019;09:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;5;-;Sim;-;-;-;-;-;18/05/2019 09:00
A;CETESB;Dados Primários;18/05/2019;10:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;7;-;Sim;-;-;-;-;-;18/05/2019 10:00
A;CETESB;Dados Primários;18/05/2019;11:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;8;-;Sim;-;-;-;-;-;18/05/2019 11:00
A;CETESB;Dados Primários;18/05/2019;12:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;14;-;Sim;-;-;-;-;-;18/05/2019 12:00
A;CETESB;Dados Primários;18/05/2019;13:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;19;-;Sim;-;-;-;-;-;18/05/2019 13:00
A;CETESB;Dados Primários;18/05/2019;14:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;20;-;Sim;-;-;-;-;-;18/05/2019 14:00
A;CETESB;Dados Primários;18/05/2019;15:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;18;-;Sim;-;-;-;-;-;18/05/2019 15:00
A;CETESB;Dados Primários;18/05/2019;16:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;15;-;Sim;-;-;-;-;-;18/05/2019 16:00
A;CETESB;Dados Primários;18/05/2019;17:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;17;-;Sim;-;-;-;-;-;18/05/2019 17:00
A;CETESB;Dados Primários;18/05/2019;18:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;13;-;Sim;-;-;-;-;-;18/05/2019 18:00
A;CETESB;Dados Primários;18/05/2019;19:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;17;-;Sim;-;-;-;-;-;18/05/2019 19:00
A;CETESB;Dados Primários;18/05/2019;20:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;31;-;Sim;-;-;-;-;-;18/05/2019 20:00
A;CETESB;Dados Primários;18/05/2019;21:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;39;-;Sim;-;-;-;-;-;18/05/2019 21:00
A;CETESB;Dados Primários;18/05/2019;22:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;20;-;Sim;-;-;-;-;-;18/05/2019 22:00
A;CETESB;Dados Primários;18/05/2019;23:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;23;-;Sim;-;-;-;-;-;18/05/2019 23:00
A;CETESB;Dados Primários;18/05/2019;24:00:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;21;-;Sim;-;-;-;-;-;18/05/2019 00:00
A;CETESB;Dados Primários;19/05/2019;01:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;18;-;Sim;-;-;-;-;-;19/05/2019 01:00
A;CETESB;Dados Primários;19/05/2019;02:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;7;-;Sim;-;-;-;-;-;19/05/2019 02:00
A;CETESB;Dados Primários;19/05/2019;03:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;6;-;Sim;-;-;-;-;-;19/05/2019 03:00
A;CETESB;Dados Primários;19/05/2019;04:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;11;-;Sim;-;-;-;-;-;19/05/2019 04:00
A;CETESB;Dados Primários;19/05/2019;05:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;11;-;Sim;-;-;-;-;-;19/05/2019 05:00
A;CETESB;Dados Primários;19/05/2019;06:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;13;-;Sim;-;-;-;-;-;19/05/2019 06:00
A;CETESB;Dados Primários;19/05/2019;07:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;8;-;Sim;-;-;-;-;-;19/05/2019 07:00
A;CETESB;Dados Primários;19/05/2019;08:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;9;-;Sim;-;-;-;-;-;19/05/2019 08:00
A;CETESB;Dados Primários;19/05/2019;09:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;25;-;Sim;-;-;-;-;-;19/05/2019 09:00
A;CETESB;Dados Primários;19/05/2019;10:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;22;-;Sim;-;-;-;-;-;19/05/2019 10:00
A;CETESB;Dados Primários;19/05/2019;11:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;30;-;Sim;-;-;-;-;-;19/05/2019 11:00
A;CETESB;Dados Primários;19/05/2019;12:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;41;-;Sim;-;-;-;-;-;19/05/2019 12:00
A;CETESB;Dados Primários;19/05/2019;13:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;46;-;Sim;-;-;-;-;-;19/05/2019 13:00
A;CETESB;Dados Primários;19/05/2019;14:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;45;-;Sim;-;-;-;-;-;19/05/2019 14:00
A;CETESB;Dados Primários;19/05/2019;15:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;51;-;Sim;-;-;-;-;-;19/05/2019 15:00
A;CETESB;Dados Primários;19/05/2019;16:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;60;-;Sim;-;-;-;-;-;19/05/2019 16:00
A;CETESB;Dados Primários;19/05/2019;17:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;57;-;Sim;-;-;-;-;-;19/05/2019 17:00
A;CETESB;Dados Primários;19/05/2019;18:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;47;-;Sim;-;-;-;-;-;19/05/2019 18:00
A;CETESB;Dados Primários;19/05/2019;19:00;284;Pico do Jaraguá;O3 (Ozônio);µg/m3;37;-;Sim;-;-;-;-;-;19/05/2019 19:00
